id x y z
1899 1311.21 950 1749.55
1900 1314.5 950 1749.69
1901 1318.12 950 1749.85
1902 1322.06 950 1750.01
1903 1326.05 950 1750.17
1904 1330.04 950 1750.33
1905 1334.03 950 1750.48
1906 1338.02 950 1750.6
1907 1342.01 950 1750.69
1908 1346.01 950 1750.77
1939 1279.52 949.047 1748.38
1940 1279.4 949.206 1748.34
1941 1279.28 949.364 1748.31
1942 1279.16 949.523 1748.28
1943 1279.04 949.683 1748.24
1944 1278.92 949.841 1748.21
2067 1272.56 949.845 1747.94
2068 1272.68 949.689 1747.97
2069 1272.81 949.534 1748
2070 1272.93 949.38 1748.04
2071 1273.05 949.224 1748.07
2072 1273.18 949.068 1748.1
2109 1252.44 950 1747.04
2110 1254.63 950 1747.14
2111 1256.6 950 1747.23
2112 1258.37 950 1747.31
2113 1259.97 950 1747.38
2114 1261.4 950 1747.44
2115 1262.69 950 1747.49
2116 1263.85 950 1747.54
2117 1264.89 950 1747.58
2118 1265.83 950 1747.62
2119 1266.68 950 1747.66
2120 1267.44 950 1747.69
2121 1268.14 950 1747.72
2122 1268.77 950 1747.75
2123 1269.34 950 1747.77
2124 1269.85 950 1747.79
2125 1270.3 950 1747.81
2126 1270.72 950 1747.83
2127 1271.08 950 1747.85
2128 1271.42 950 1747.86
2129 1271.71 950 1747.87
2130 1271.98 950 1747.88
2131 1272.22 950 1747.89
2132 1350 950 1737.83
2133 1350 950 1741.08
2134 1350 950 1744.34
2135 1350 950 1747.59
2136 1278.86 950 1747.01
2137 1278.85 950 1747.21
2138 1278.84 950 1747.4
2139 1278.83 950 1747.59
2140 1278.82 950 1747.79
2141 1278.81 950 1747.98
2142 1272.81 950 1746.78
2143 1273.13 950 1746.78
2144 1273.45 950 1746.78
2145 1273.77 950 1746.79
2146 1274.09 950 1746.79
2147 1274.42 950 1746.79
2148 1274.74 950 1746.79
2149 1275.07 950 1746.79
2150 1275.4 950 1746.8
2151 1275.72 950 1746.8
2152 1276.05 950 1746.8
2153 1276.39 950 1746.8
2154 1276.72 950 1746.81
2155 1277.05 950 1746.81
2156 1277.38 950 1746.81
2157 1277.67 950 1746.81
2158 1277.94 950 1746.81
2159 1278.19 950 1746.82
2160 1278.43 950 1746.82
2161 1278.66 950 1746.82
2162 1272.45 950 1747.72
2163 1272.46 950 1747.51
2164 1272.47 950 1747.29
2165 1272.48 950 1747.05
2841 1279.61 949.026 1746.78
2842 1279.49 949.19 1746.78
2843 1279.36 949.352 1746.79
2844 1279.24 949.514 1746.8
2845 1279.12 949.676 1746.81
2846 1278.99 949.839 1746.81
3481 1273.12 949.228 1746.74
3482 1272.9 949.491 1746.75
3483 1272.7 949.748 1746.77
3484 1291.05 850 1743.55
3485 1291.05 850 1743.86
3486 1291.05 850 1744.18
3487 1291.05 850 1744.5
3488 1291.05 850 1744.8
3489 1291.05 850 1745.07
3490 1291.05 850 1745.31
3491 1291.05 850 1745.53
3492 1295.02 850 1743.29
3493 1294.56 850 1743.28
3494 1294.11 850 1743.27
3495 1293.67 850 1743.27
3496 1293.25 850 1743.26
3497 1292.85 850 1743.26
3498 1292.46 850 1743.25
3499 1292.09 850 1743.25
3500 1291.73 850 1743.24
3501 1291.38 850 1743.24
3502 1291.05 850 1745.79
3503 1295.49 850 1745.58
3504 1295.49 850 1745.35
3505 1295.49 850 1745.09
3506 1295.49 850 1744.8
3507 1295.49 850 1744.48
3508 1295.49 850 1744.13
3509 1295.49 850 1743.73
3510 1291.06 850 1745.9
3511 1295.49 850 1745.85
3512 1291.07 850 1746.02
3513 1295.48 850 1745.96
3514 1291.09 850 1746.13
3515 1295.47 850 1746.07
3516 1291.11 850 1746.24
3517 1295.45 850 1746.18
3518 1291.14 850 1746.34
3519 1295.42 850 1746.29
3520 1291.18 850 1746.45
3521 1295.39 850 1746.4
3522 1291.22 850 1746.56
3523 1295.35 850 1746.5
3524 1291.27 850 1746.66
3525 1295.31 850 1746.61
3526 1291.33 850 1746.76
3527 1295.26 850 1746.71
3528 1291.39 850 1746.86
3529 1295.21 850 1746.81
3530 1291.45 850 1746.95
3531 1295.15 850 1746.9
3532 1291.52 850 1747.04
3533 1295.08 850 1747
3534 1291.6 850 1747.13
3535 1295.01 850 1747.08
3536 1291.68 850 1747.21
3537 1294.94 850 1747.17
3538 1291.76 850 1747.29
3539 1294.86 850 1747.25
3540 1291.85 850 1747.36
3541 1294.77 850 1747.33
3542 1291.94 850 1747.43
3543 1294.68 850 1747.4
3544 1292.04 850 1747.5
3545 1294.59 850 1747.47
3546 1292.14 850 1747.56
3547 1294.49 850 1747.53
3548 1292.24 850 1747.62
3549 1294.39 850 1747.59
3550 1292.35 850 1747.67
3551 1294.29 850 1747.64
3552 1292.46 850 1747.71
3553 1294.18 850 1747.69
3554 1292.57 850 1747.75
3555 1294.08 850 1747.73
3556 1292.68 850 1747.78
3557 1293.96 850 1747.77
3558 1292.8 850 1747.81
3559 1293.85 850 1747.8
3560 1292.91 850 1747.83
3561 1293.74 850 1747.82
3562 1293.03 850 1747.85
3563 1293.62 850 1747.84
3564 1293.15 850 1747.86
3565 1293.5 850 1747.86
3566 1293.27 850 1747.87
3567 1293.39 850 1747.86
3568 1291.11 850.192 1745.74
3569 1291.18 850.383 1745.75
3570 1291.25 850.575 1745.75
3571 1291.31 850.767 1745.76
3572 1291.38 850.959 1745.77
3745 1291.16 850.328 1743.25
3746 1291.29 850.694 1743.26
3853 1295.64 850.442 1743.31
3854 1295.78 850.884 1743.33
3941 1291.12 850.19 1745.86
3942 1291.18 850.379 1745.86
3943 1291.25 850.569 1745.87
3944 1291.31 850.759 1745.88
3945 1291.38 850.949 1745.89
4119 1295.55 850.192 1745.8
4120 1295.62 850.385 1745.8
4121 1295.68 850.577 1745.81
4122 1295.74 850.77 1745.82
4123 1295.81 850.963 1745.82
4250 1291.13 850.19 1745.97
4251 1291.19 850.379 1745.97
4252 1291.26 850.569 1745.98
4253 1291.32 850.758 1745.99
4254 1291.39 850.948 1746
4379 1295.55 850.192 1745.91
4380 1295.61 850.384 1745.92
4381 1295.68 850.576 1745.93
4382 1295.74 850.768 1745.93
4383 1295.8 850.961 1745.94
4508 1291.14 850.19 1746.08
4509 1291.21 850.379 1746.09
4510 1291.27 850.568 1746.09
4511 1291.34 850.757 1746.1
4512 1291.4 850.947 1746.11
4635 1295.54 850.192 1746.02
4636 1295.6 850.384 1746.03
4637 1295.67 850.576 1746.04
4638 1295.73 850.768 1746.05
4639 1295.79 850.961 1746.05
4762 1291.16 850.189 1746.19
4763 1291.23 850.378 1746.2
4764 1291.29 850.567 1746.2
4765 1291.36 850.757 1746.21
4766 1291.42 850.946 1746.22
4887 1295.52 850.192 1746.13
4888 1295.59 850.383 1746.14
4889 1295.65 850.575 1746.15
4890 1295.71 850.767 1746.16
4891 1295.78 850.959 1746.16
5012 1291.19 850.189 1746.3
5013 1291.26 850.378 1746.31
5014 1291.32 850.567 1746.31
5015 1291.39 850.756 1746.32
5016 1291.45 850.945 1746.33
5135 1295.5 850.19 1746.24
5136 1295.56 850.379 1746.25
5137 1295.63 850.569 1746.26
5138 1295.69 850.759 1746.27
5139 1295.75 850.949 1746.27
5259 1291.23 850.189 1746.41
5260 1291.29 850.378 1746.41
5261 1291.36 850.567 1746.42
5262 1291.42 850.756 1746.43
5263 1291.48 850.945 1746.43
5380 1295.47 850.191 1746.35
5381 1295.54 850.382 1746.36
5382 1295.6 850.574 1746.37
5383 1295.66 850.765 1746.37
5384 1295.72 850.957 1746.38
5501 1291.27 850.191 1746.51
5502 1291.33 850.381 1746.52
5503 1291.4 850.571 1746.53
5504 1291.46 850.762 1746.53
5505 1291.53 850.953 1746.54
5619 1295.44 850.191 1746.46
5620 1295.5 850.382 1746.47
5621 1295.57 850.573 1746.47
5622 1295.63 850.764 1746.48
5623 1295.69 850.956 1746.49
5738 1291.31 850.191 1746.61
5739 1291.38 850.381 1746.62
5740 1291.44 850.572 1746.63
5741 1291.51 850.762 1746.64
5742 1291.57 850.953 1746.64
5854 1295.4 850.191 1746.56
5855 1295.46 850.382 1746.57
5856 1295.52 850.573 1746.58
5857 1295.59 850.764 1746.59
5858 1295.65 850.955 1746.59
5971 1291.36 850.189 1746.72
5972 1291.43 850.378 1746.72
5973 1291.49 850.567 1746.73
5974 1291.56 850.756 1746.74
5975 1291.62 850.945 1746.75
6085 1295.35 850.191 1746.67
6086 1295.42 850.382 1746.67
6087 1295.48 850.573 1746.68
6088 1295.54 850.764 1746.69
6089 1295.6 850.955 1746.7
6200 1291.42 850.189 1746.81
6201 1291.49 850.378 1746.82
6202 1291.55 850.568 1746.83
6203 1291.62 850.757 1746.84
6204 1291.68 850.946 1746.84
6312 1295.3 850.191 1746.77
6313 1295.36 850.382 1746.77
6314 1295.43 850.573 1746.78
6315 1295.49 850.764 1746.79
6316 1295.55 850.955 1746.8
6425 1291.48 850.19 1746.91
6426 1291.55 850.379 1746.92
6427 1291.61 850.568 1746.93
6428 1291.68 850.758 1746.93
6429 1291.74 850.948 1746.94
6535 1295.24 850.191 1746.86
6536 1295.31 850.382 1746.87
6537 1295.37 850.573 1746.88
6538 1295.43 850.764 1746.89
6539 1295.5 850.955 1746.89
6646 1291.55 850.19 1747
6647 1291.62 850.38 1747.01
6648 1291.68 850.57 1747.02
6649 1291.75 850.76 1747.02
6650 1291.81 850.95 1747.03
6753 1295.18 850.191 1746.96
6754 1295.24 850.382 1746.96
6755 1295.31 850.573 1746.97
6756 1295.37 850.765 1746.98
6757 1295.43 850.956 1746.99
6862 1291.62 850.191 1747.09
6863 1291.69 850.381 1747.1
6864 1291.76 850.571 1747.11
6865 1291.82 850.762 1747.11
6866 1291.89 850.953 1747.12
6967 1295.11 850.19 1747.05
6968 1295.18 850.379 1747.06
6969 1295.24 850.569 1747.06
6970 1295.3 850.759 1747.07
6971 1295.36 850.949 1747.08
7075 1291.7 850.19 1747.18
7076 1291.77 850.379 1747.18
7077 1291.83 850.568 1747.19
7078 1291.9 850.758 1747.2
7079 1291.96 850.947 1747.21
7179 1295.04 850.19 1747.13
7180 1295.1 850.38 1747.14
7181 1295.17 850.57 1747.15
7182 1295.23 850.76 1747.16
7183 1295.29 850.951 1747.16
7285 1291.78 850.19 1747.26
7286 1291.85 850.381 1747.27
7287 1291.92 850.571 1747.27
7288 1291.98 850.761 1747.28
7289 1292.04 850.952 1747.29
7387 1294.96 850.191 1747.22
7388 1295.03 850.381 1747.23
7389 1295.09 850.572 1747.23
7390 1295.15 850.762 1747.24
7391 1295.21 850.953 1747.25
7491 1291.87 850.19 1747.33
7492 1291.94 850.379 1747.34
7493 1292 850.568 1747.35
7494 1292.07 850.758 1747.36
7495 1292.13 850.948 1747.36
7592 1294.88 850.189 1747.3
7593 1294.94 850.379 1747.3
7594 1295.01 850.568 1747.31
7595 1295.07 850.758 1747.32
7596 1295.13 850.947 1747.33
7695 1291.96 850.189 1747.41
7696 1292.03 850.378 1747.41
7697 1292.09 850.567 1747.42
7698 1292.16 850.755 1747.43
7699 1292.22 850.945 1747.44
7795 1294.79 850.19 1747.37
7796 1294.86 850.38 1747.38
7797 1294.92 850.571 1747.39
7798 1294.98 850.761 1747.39
7799 1295.05 850.951 1747.4
7896 1292.06 850.191 1747.48
7897 1292.12 850.381 1747.48
7898 1292.19 850.571 1747.49
7899 1292.25 850.762 1747.5
7900 1292.32 850.952 1747.51
7994 1294.7 850.189 1747.44
7995 1294.77 850.379 1747.45
7996 1294.83 850.568 1747.46
7997 1294.89 850.757 1747.46
7998 1294.95 850.947 1747.47
8094 1292.16 850.19 1747.54
8095 1292.22 850.38 1747.55
8096 1292.29 850.57 1747.55
8097 1292.35 850.76 1747.56
8098 1292.41 850.951 1747.57
8191 1294.61 850.191 1747.51
8192 1294.67 850.381 1747.52
8193 1294.73 850.571 1747.52
8194 1294.8 850.762 1747.53
8195 1294.86 850.953 1747.54
8289 1292.26 850.19 1747.6
8290 1292.32 850.38 1747.6
8291 1292.39 850.57 1747.61
8292 1292.45 850.76 1747.62
8293 1292.52 850.95 1747.63
8385 1294.51 850.19 1747.57
8386 1294.57 850.38 1747.58
8387 1294.64 850.569 1747.58
8388 1294.7 850.759 1747.59
8389 1294.76 850.949 1747.6
8482 1292.36 850.19 1747.65
8483 1292.43 850.38 1747.66
8484 1292.49 850.57 1747.66
8485 1292.56 850.76 1747.67
8486 1292.62 850.95 1747.68
8577 1294.41 850.19 1747.62
8578 1294.47 850.379 1747.63
8579 1294.53 850.568 1747.64
8580 1294.6 850.758 1747.65
8581 1294.66 850.948 1747.65
8673 1292.47 850.19 1747.7
8674 1292.54 850.38 1747.7
8675 1292.6 850.571 1747.71
8676 1292.66 850.761 1747.72
8677 1292.73 850.952 1747.73
8767 1294.3 850.189 1747.67
8768 1294.37 850.378 1747.68
8769 1294.43 850.568 1747.69
8770 1294.49 850.757 1747.7
8771 1294.55 850.947 1747.7
8862 1292.58 850.189 1747.74
8863 1292.64 850.377 1747.75
8864 1292.71 850.566 1747.75
8865 1292.77 850.755 1747.76
8866 1292.84 850.944 1747.77
8956 1294.19 850.189 1747.72
8957 1294.26 850.378 1747.73
8958 1294.32 850.567 1747.73
8959 1294.38 850.756 1747.74
8960 1294.45 850.946 1747.75
9050 1292.69 850.189 1747.78
9051 1292.76 850.379 1747.78
9052 1292.82 850.569 1747.79
9053 1292.89 850.758 1747.8
9054 1292.95 850.948 1747.81
9143 1294.08 850.189 1747.76
9144 1294.15 850.379 1747.77
9145 1294.21 850.568 1747.77
9146 1294.27 850.757 1747.78
9147 1294.34 850.947 1747.79
9236 1292.81 850.188 1747.81
9237 1292.87 850.377 1747.81
9238 1292.93 850.566 1747.82
9239 1293 850.754 1747.83
9240 1293.06 850.943 1747.84
9329 1293.97 850.19 1747.79
9330 1294.04 850.379 1747.8
9331 1294.1 850.569 1747.81
9332 1294.16 850.759 1747.81
9333 1294.23 850.949 1747.82
9421 1292.92 850.19 1747.83
9422 1292.99 850.38 1747.84
9423 1293.05 850.57 1747.85
9424 1293.11 850.76 1747.85
9425 1293.18 850.95 1747.86
9513 1293.86 850.19 1747.82
9514 1293.92 850.381 1747.83
9515 1293.99 850.571 1747.83
9516 1294.05 850.762 1747.84
9517 1294.11 850.952 1747.85
9604 1293.04 850.189 1747.85
9605 1293.1 850.378 1747.86
9606 1293.17 850.568 1747.87
9607 1293.23 850.757 1747.87
9608 1293.29 850.947 1747.88
9696 1293.74 850.189 1747.84
9697 1293.81 850.378 1747.85
9698 1293.87 850.568 1747.86
9699 1293.93 850.757 1747.86
9700 1294 850.947 1747.87
9787 1293.16 850.189 1747.86
9788 1293.22 850.378 1747.87
9789 1293.28 850.567 1747.88
9790 1293.35 850.756 1747.89
9791 1293.41 850.946 1747.89
9879 1293.63 850.191 1747.86
9880 1293.69 850.381 1747.87
9881 1293.76 850.572 1747.87
9882 1293.82 850.762 1747.88
9883 1293.88 850.953 1747.89
9969 1293.27 850.189 1747.87
9970 1293.34 850.378 1747.88
9971 1293.4 850.568 1747.89
9972 1293.47 850.757 1747.89
9973 1293.53 850.947 1747.9
10061 1293.51 850.19 1747.87
10062 1293.57 850.38 1747.88
10063 1293.64 850.57 1747.88
10064 1293.7 850.76 1747.89
10065 1293.76 850.951 1747.9
10151 1293.39 850.19 1747.87
10152 1293.46 850.379 1747.88
10153 1293.52 850.568 1747.89
10154 1293.58 850.758 1747.9
10155 1293.65 850.947 1747.9
10243 1250 850 1769.2
10244 1250 850 1772.09
10245 1250 950 1748.98
10246 1250 950 1751.03
10247 1250 950 1753.09
10248 1350 850 1773.96
10249 1350 850 1776.88
10250 1350 950 1753.6
10251 1350 950 1756.34
10252 1272.36 950 1749.49
10253 1272.37 950 1749.28
10254 1272.38 950 1749.05
10255 1272.39 950 1748.79
10256 1272.4 950 1748.54
10257 1272.42 950 1748.31
10258 1272.43 950 1748.1
10259 1275.24 950 1752.2
10260 1275.05 950 1752.18
10261 1274.86 950 1752.16
10262 1274.67 950 1752.13
10263 1274.48 950 1752.08
10264 1274.29 950 1752.03
10265 1274.11 950 1751.97
10266 1273.93 950 1751.9
10267 1273.76 950 1751.81
10268 1273.59 950 1751.72
10269 1273.42 950 1751.62
10270 1273.26 950 1751.51
10271 1273.12 950 1751.38
10272 1272.98 950 1751.25
10273 1272.85 950 1751.11
10274 1272.73 950 1750.95
10275 1272.63 950 1750.79
10276 1272.54 950 1750.62
10277 1272.46 950 1750.44
10278 1272.41 950 1750.26
10279 1272.37 950 1750.07
10280 1272.35 950 1749.87
10281 1278.71 950 1749.92
10282 1278.67 950 1750.11
10283 1278.62 950 1750.3
10284 1278.54 950 1750.49
10285 1278.46 950 1750.66
10286 1278.35 950 1750.83
10287 1278.24 950 1750.99
10288 1278.11 950 1751.14
10289 1277.97 950 1751.28
10290 1277.82 950 1751.41
10291 1277.66 950 1751.53
10292 1277.5 950 1751.64
10293 1277.33 950 1751.74
10294 1277.15 950 1751.83
10295 1276.97 950 1751.91
10296 1276.79 950 1751.98
10297 1276.6 950 1752.04
10298 1276.41 950 1752.09
10299 1276.22 950 1752.13
10300 1276.03 950 1752.17
10301 1275.83 950 1752.19
10302 1275.63 950 1752.2
10303 1278.79 950 1748.37
10304 1278.78 950 1748.58
10305 1278.77 950 1748.82
10306 1278.76 950 1749.08
10307 1278.75 950 1749.31
10308 1278.74 950 1749.53
10345 1273.1 949.072 1749.64
10346 1272.97 949.227 1749.64
10347 1272.85 949.382 1749.65
10348 1272.72 949.537 1749.66
10349 1272.6 949.691 1749.67
10350 1272.47 949.846 1749.67
10442 1276.18 949.059 1752.16
10443 1276.06 949.216 1752.17
10444 1275.93 949.373 1752.18
10445 1275.81 949.53 1752.18
10446 1275.68 949.687 1752.19
10447 1275.56 949.844 1752.2
10478 1279.46 949.049 1749.68
10479 1279.34 949.208 1749.69
10480 1279.22 949.367 1749.69
10481 1279.09 949.525 1749.7
10482 1278.97 949.684 1749.71
10483 1278.85 949.842 1749.72
10484 1278.47 950 1748.16
10485 1278.64 950 1748.17
10486 1278.31 950 1747.97
10487 1278.32 950 1747.78
10488 1278.33 950 1747.59
10489 1278.34 950 1747.4
10490 1278.14 950 1747.22
10491 1277.92 950 1747.21
10492 1277.67 950 1747.21
10493 1277.4 950 1747.21
10494 1277.12 950 1747.21
10495 1276.83 950 1747.21
10496 1276.55 950 1747.21
10497 1276.27 950 1747.2
10498 1275.99 950 1747.2
10499 1275.71 950 1747.2
10500 1275.44 950 1747.2
10501 1275.16 950 1747.2
10502 1274.89 950 1747.19
10503 1274.61 950 1747.19
10504 1274.34 950 1747.19
10505 1274.07 950 1747.19
10506 1273.79 950 1747.19
10507 1273.52 950 1747.19
10508 1273.25 950 1747.18
10509 1272.98 950 1747.39
10510 1272.97 950 1747.58
10511 1272.96 950 1747.76
10512 1272.61 950 1747.91
10513 1272.78 950 1747.92
10545 1279 949.065 1748.35
10546 1278.89 949.221 1748.32
10547 1278.77 949.377 1748.29
10548 1278.65 949.533 1748.25
10549 1278.54 949.688 1748.22
10550 1278.42 949.845 1748.19
10637 1273.07 949.847 1747.96
10638 1273.19 949.695 1747.99
10639 1273.31 949.543 1748.02
10640 1273.43 949.39 1748.06
10641 1273.56 949.236 1748.09
10642 1273.68 949.084 1748.12
11008 1279.09 949.029 1747.17
11009 1278.96 949.192 1747.18
11010 1278.84 949.354 1747.19
11011 1278.72 949.516 1747.2
11012 1278.59 949.677 1747.2
11013 1278.47 949.839 1747.21
11493 1273.71 949.096 1747.14
11494 1273.53 949.33 1747.15
11495 1273.34 949.558 1747.16
11496 1273.16 949.782 1747.17
29965 1250 850 1778.09
29966 1250 850 1781.19
29967 1250 950 1757.48
29968 1250 950 1759.85
29969 1250 950 1762.3
29970 1350 850 1782.92
29971 1350 850 1786.03
29972 1350 950 1762.24
29973 1350 950 1765.39
29974 1272.94 950 1748.11
29975 1272.93 950 1748.32
29976 1272.92 950 1748.55
29977 1272.91 950 1748.8
29978 1272.89 950 1749.05
29979 1272.88 950 1749.28
29980 1272.87 950 1749.49
29981 1272.86 950 1749.74
29982 1272.86 950 1749.85
29983 1272.87 950 1749.96
29984 1272.89 950 1750.07
29985 1272.92 950 1750.18
29986 1272.95 950 1750.29
29987 1272.99 950 1750.4
29988 1273.04 950 1750.5
29989 1273.09 950 1750.61
29990 1273.15 950 1750.7
29991 1273.22 950 1750.8
29992 1273.3 950 1750.9
29993 1273.38 950 1750.99
29994 1273.46 950 1751.07
29995 1273.56 950 1751.16
29996 1273.66 950 1751.23
29997 1273.76 950 1751.31
29998 1273.87 950 1751.38
29999 1273.98 950 1751.44
30000 1274.1 950 1751.5
30001 1274.23 950 1751.56
30002 1274.35 950 1751.61
30003 1274.48 950 1751.65
30004 1274.62 950 1751.69
30005 1274.75 950 1751.72
30006 1274.89 950 1751.75
30007 1275.03 950 1751.77
30008 1275.17 950 1751.79
30009 1275.31 950 1751.8
30010 1275.45 950 1751.8
30011 1275.6 950 1751.8
30012 1275.74 950 1751.79
30013 1275.88 950 1751.78
30014 1276.02 950 1751.76
30015 1276.16 950 1751.73
30016 1276.3 950 1751.7
30017 1276.44 950 1751.67
30018 1276.57 950 1751.62
30019 1276.7 950 1751.58
30020 1276.83 950 1751.52
30021 1276.95 950 1751.46
30022 1277.07 950 1751.4
30023 1277.19 950 1751.33
30024 1277.3 950 1751.26
30025 1277.4 950 1751.18
30026 1277.5 950 1751.1
30027 1277.6 950 1751.01
30028 1277.68 950 1750.92
30029 1277.77 950 1750.83
30030 1277.84 950 1750.74
30031 1277.91 950 1750.64
30032 1277.98 950 1750.54
30033 1278.03 950 1750.43
30034 1278.08 950 1750.33
30035 1278.13 950 1750.22
30036 1278.16 950 1750.11
30037 1278.19 950 1750
30038 1278.21 950 1749.89
30039 1278.22 950 1749.77
30040 1278.24 950 1749.52
30041 1278.25 950 1749.3
30042 1278.26 950 1749.06
30043 1278.27 950 1748.8
30044 1278.28 950 1748.56
30045 1278.29 950 1748.35
30077 1278.94 949.066 1749.67
30078 1278.82 949.222 1749.68
30079 1278.7 949.378 1749.69
30080 1278.59 949.534 1749.69
30081 1278.47 949.689 1749.7
30082 1278.35 949.845 1749.71
30116 1278.95 949.045 1749.79
30117 1278.83 949.205 1749.8
30118 1278.71 949.364 1749.8
30119 1278.58 949.524 1749.81
30120 1278.46 949.683 1749.82
30121 1278.34 949.841 1749.82
30158 1278.92 949.055 1749.9
30159 1278.8 949.213 1749.91
30160 1278.68 949.371 1749.91
30161 1278.56 949.528 1749.92
30162 1278.44 949.686 1749.93
30163 1278.32 949.843 1749.94
30203 1278.9 949.062 1750.01
30204 1278.78 949.219 1750.02
30205 1278.66 949.375 1750.03
30206 1278.54 949.532 1750.03
30207 1278.42 949.688 1750.04
30208 1278.3 949.844 1750.05
30250 1278.87 949.05 1750.12
30251 1278.75 949.209 1750.13
30252 1278.63 949.367 1750.13
30253 1278.51 949.526 1750.14
30254 1278.39 949.684 1750.15
30255 1278.27 949.842 1750.16
30300 1278.83 949.058 1750.23
30301 1278.71 949.215 1750.24
30302 1278.59 949.373 1750.24
30303 1278.47 949.53 1750.25
30304 1278.35 949.687 1750.26
30305 1278.23 949.843 1750.27
30352 1278.79 949.047 1750.34
30353 1278.67 949.207 1750.34
30354 1278.55 949.366 1750.35
30355 1278.43 949.525 1750.36
30356 1278.3 949.683 1750.36
30357 1278.18 949.842 1750.37
30407 1278.73 949.056 1750.44
30408 1278.61 949.214 1750.45
30409 1278.49 949.371 1750.46
30410 1278.37 949.529 1750.46
30411 1278.25 949.686 1750.47
30412 1278.13 949.843 1750.48
30464 1278.68 949.049 1750.54
30465 1278.56 949.208 1750.55
30466 1278.44 949.367 1750.56
30467 1278.31 949.525 1750.57
30468 1278.19 949.684 1750.57
30469 1278.07 949.842 1750.58
30524 1278.61 949.058 1750.64
30525 1278.49 949.215 1750.65
30526 1278.36 949.373 1750.66
30527 1278.24 949.53 1750.67
30528 1278.12 949.687 1750.67
30529 1278 949.843 1750.68
30586 1278.54 949.052 1750.74
30587 1278.42 949.211 1750.75
30588 1278.29 949.369 1750.76
30589 1278.17 949.527 1750.76
30590 1278.05 949.685 1750.77
30591 1277.93 949.842 1750.78
30650 1278.46 949.049 1750.83
30651 1278.34 949.208 1750.84
30652 1278.22 949.367 1750.85
30653 1278.1 949.526 1750.86
30654 1277.97 949.684 1750.86
30655 1277.85 949.842 1750.87
30717 1278.37 949.06 1750.93
30718 1278.25 949.217 1750.93
30719 1278.13 949.374 1750.94
30720 1278.01 949.531 1750.95
30721 1277.88 949.688 1750.96
30722 1277.76 949.844 1750.96
